author,publisher,title,url,year,abstract,session,pdf_url,openreview_url
"['Yang He', 'Lingao Xiao', 'Joey Tianyi Zhou', 'Ivor Tsang']",ICLR,Multisize Dataset Condensation,https://iclr.cc/virtual/2024/oral/19777,2024," While dataset condensation effectively enhances training efficiency, its application in on-device scenarios brings unique challenges. 1) Due to the fluctuating computational resources of these devices, there's a demand for a flexible dataset size that diverges from a predefined size. 2) The limited computational power on devices often prevents additional condensation operations. These two challenges connect to the ""subset degradation problem"" in traditional dataset condensation: a subset from a larger condensed dataset is often unrepresentative compared to directly condensing the whole dataset to that smaller size. In this paper, we propose Multisize Dataset Condensation (MDC) by **compressing $N$ condensation processes into a single condensation process to obtain datasets with multiple sizes.** Specifically, we introduce an ""adaptive subset loss"" on top of the basic condensation loss to mitigate the ""subset degradation problem"". Our MDC method offers several benefits: 1) No additional condensation process is required; 2) reduced storage requirement by reusing condensed images. Experiments validate our findings on networks including ConvNet, ResNet and DenseNet, and datasets including SVHN,  CIFAR-10, CIFAR-100 and ImageNet. For example, we achieved 5.22%-6.40% average accuracy gains on condensing CIFAR-10 to ten images per class. Code is available at: [https://github.com/he-y/Multisize-Dataset-Condensation](https://github.com/he-y/Multisize-Dataset-Condensation).",Oral 8D,https://openreview.net/pdf?id=FVhmnvqnsI,https://openreview.net/forum?id=FVhmnvqnsI
"['Nathan Frey', 'Dan Berenberg', 'Karina Zadorozhny', 'Joseph Kleinhenz', 'Julien Lafrance-Vanasse', 'Isidro Hotzel', 'Yan Wu', 'Stephen Ra', 'Richard Bonneau', 'Kyunghyun Cho', 'Andreas Loukas', 'Vladimir Gligorijevic', 'Saeed Saremi']",ICLR,Protein Discovery with Discrete Walk-Jump Sampling,https://iclr.cc/virtual/2024/oral/19713,2024," We resolve difficulties in training and sampling from a discrete generative model by learning a smoothed energy function, sampling from the smoothed data manifold with Langevin Markov chain Monte Carlo (MCMC), and projecting back to the true data manifold with one-step denoising. Our $\textit{Discrete Walk-Jump Sampling}$ formalism combines the contrastive divergence training of an energy-based model and improved sample quality of a score-based model, while simplifying training and sampling by requiring only a single noise level. We evaluate the robustness of our approach on generative modeling of antibody proteins and introduce the $\textit{distributional conformity score}$ to benchmark protein generative models. By optimizing and sampling from our models for the proposed distributional conformity score, 97-100\% of generated samples are successfully expressed and purified and 70\% of functional designs show equal or improved binding affinity compared to known functional antibodies on the first attempt in a single round of laboratory experiments. We also report the first demonstration of long-run fast-mixing MCMC chains where diverse antibody protein classes are visited in a single MCMC chain.",Oral 1A,https://openreview.net/pdf?id=zMPHKOmQNb,https://openreview.net/forum?id=zMPHKOmQNb
"['Sherry Yang', 'Yilun Du', 'Seyed Ghasemipour', 'Jonathan Tompson', 'Leslie Kaelbling', 'Dale Schuurmans', 'Pieter Abbeel']",ICLR,Learning Interactive Real-World Simulators,https://iclr.cc/virtual/2024/oral/19722,2024," Generative models trained on internet data have revolutionized how text, image, and video content can be created. Perhaps the next milestone for generative models is to simulate realistic experience in response to actions taken by humans, robots, and other interactive agents. Applications of a real-world simulator range from controllable content creation in games and movies, to training embodied agents purely in simulation that can be directly deployed in the real world. We explore the possibility of learning a universal simulator (UniSim) of real-world interaction through generative modeling. We first make the important observation that natural datasets available for learning a real-world simulator are often rich along different axes (e.g., abundant objects in image data, densely sampled actions in robotics data, and diverse movements in navigation data). With careful orchestration of diverse datasets, each providing a different aspect of the overall experience, UniSim can emulate how humans and agents interact with the world by simulating the visual outcome of both high-level instructions such as “open the drawer” and low-level controls such as “move by x,y” from otherwise static scenes and objects. There are numerous use cases for such a real-world simulator. As an example, we use UniSim to train both high-level vision-language planners and low-level reinforcement learning policies, each of which exhibit zero-shot real-world transfer after training purely in a learned real-world simulator. We also show that other types of intelligence such as video captioning models can benefit from training with simulated experience in UniSim, opening up even wider applications.",Oral 1B,https://openreview.net/pdf?id=sFyTZEqmUY,https://openreview.net/forum?id=sFyTZEqmUY
"['Suyu Ge', 'Yunan Zhang', 'Liyuan Liu', 'Minjia Zhang', 'Jiawei Han', 'Jianfeng Gao']",ICLR,Model Tells You What to Discard: Adaptive KV Cache Compression for LLMs,https://iclr.cc/virtual/2024/oral/19718,2024," In this study, we introduce adaptive KV cache compression, a plug-and-play method that reduces the memory footprint of generative inference for Large Language Models (LLMs). Different from the conventional KV cache that retains key and value vectors for all context tokens, we conduct targeted profiling to discern the intrinsic structure of attention modules. Based on the recognized structure, we then construct the KV cache in an adaptive manner: evicting long-range contexts on attention heads emphasizing local contexts, discarding non-special tokens on attention heads centered on special tokens, and only employing the standard KV cache for attention heads that broadly attend to all tokens. Moreover, with the lightweight attention profiling used to guide the construction of the adaptive KV cache, FastGen can be deployed without resource-intensive fine-tuning or re-training. In our experiments across various asks, FastGen demonstrates substantial reduction on GPU memory consumption with negligible generation quality loss. We will release our code and the compatible CUDA kernel for reproducibility.",Oral 1C,https://openreview.net/pdf?id=uNrFpDPMyo,https://openreview.net/forum?id=uNrFpDPMyo
"['Yicong Hong', 'Kai Zhang', 'Jiuxiang Gu', 'Sai Bi', 'Yang Zhou', 'Difan Liu', 'Feng Liu', 'Kalyan Sunkavalli', 'Trung Bui', 'Hao Tan']",ICLR,LRM: Large Reconstruction Model for Single Image to 3D,https://iclr.cc/virtual/2024/oral/19721,2024," We propose the first Large Reconstruction Model (LRM) that predicts the 3D model of an object from a single input image within just 5 seconds. In contrast to many previous methods that are trained on small-scale datasets such as ShapeNet in a category-specific fashion, LRM adopts a highly scalable transformer-based architecture with 500 million learnable parameters to directly predict a neural radiance field (NeRF) from the input image. We train our model in an end-to-end manner on massive multi-view data containing around 1 million objects, including both synthetic renderings from Objaverse and real captures from MVImgNet. This combination of a high-capacity model and large-scale training data empowers our model to be highly generalizable and produce high-quality 3D reconstructions from various testing inputs, including real-world in-the-wild captures and images created by generative models. Video demos and interactable 3D meshes can be found on our LRM project webpage: https://yiconghong.me/LRM.",Oral 2B,https://openreview.net/pdf?id=sllU8vvsFF,https://openreview.net/forum?id=sllU8vvsFF
"['Akari Asai', 'Zeqiu Wu', 'Yizhong Wang', 'Avi Sil', 'Hannaneh Hajishirzi']",ICLR,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",https://iclr.cc/virtual/2024/oral/19736,2024," Despite their remarkable capabilities, large language models (LLMs) often produce responses containing factual inaccuracies due to their sole reliance on the parametric knowledge they encapsulate. Retrieval-Augmented Generation (RAG), an ad hoc approach that augments LMs with retrieval of relevant knowledge, decreases such issues. However, indiscriminately retrieving and incorporating a fixed number of retrieved passages, regardless of whether retrieval is necessary, or passages are relevant, diminishes LM versatility or can lead to unhelpful response generation. We introduce a new framework called Self-Reflective Retrieval-Augmented Generation (Self-RAG) that enhances an LM's quality and factuality through retrieval and self-reflection. Our framework trains a single arbitrary LM that adaptively retrieves passages on-demand, and generates and reflects on retrieved passages and its generations using special tokens, called {\it reflection} tokens. Generating reflection tokens makes the LM controllable during the inference phase, enabling it to tailor its behavior to diverse task requirements. Experiments show that Self-RAG (7B and 13B parameters) significantly outperforms state-of-the-art LLMs and retrieval-augmented models on a diverse set of tasks. Specifically, Self-RAG outperforms ChatGPT and retrieval-augmented Llama2-chat on Open-domain QA, reasoning, and fact verification tasks, and it shows significant gains in improving factuality and citation accuracy for long-form generations relative to these models. Our code and trained models are available at https://selfrag.github.io/",Oral 2A,https://openreview.net/pdf?id=hSyW5go0v8,https://openreview.net/forum?id=hSyW5go0v8
"['Iman Mirzadeh', 'Keivan Alizadeh-Vahid', 'Sachin Mehta', 'Carlo C del Mundo', 'Oncel Tuzel', 'Golnoosh Samei', 'Mohammad Rastegari', 'Mehrdad Farajtabar']",ICLR,ReLU Strikes Back: Exploiting Activation Sparsity in Large Language Models,https://iclr.cc/virtual/2024/oral/19725,2024," Large Language Models (LLMs) with billions of parameters have drastically transformed AI applications. However, their demanding computation during inference has raised significant challenges for deployment on resource-constrained devices. Despite recent trends favoring alternative activation functions such as GELU or SiLU, known for increased computation, this study strongly advocates for reinstating ReLU activation in LLMs. We demonstrate that using the ReLU activation function has a negligible impact on convergence and performance while significantly reducing computation and weight transfer. This reduction is particularly valuable during the memory-bound inference step, where efficiency is paramount. Exploring sparsity patterns in ReLU-based LLMs, we unveil the reutilization of activated neurons for generating new tokens and leveraging these insights, we propose practical strategies to substantially reduce LLM inference computation up to three times, using ReLU activations with minimal performance trade-offs.",Oral 3A,https://openreview.net/pdf?id=osoWxY8q2E,https://openreview.net/forum?id=osoWxY8q2E
"['Pablo Pernías', 'Dominic Rampas', 'Mats L. Richter', 'Christopher Pal', 'Marc Aubreville']",ICLR,Würstchen: An Efficient Architecture for Large-Scale Text-to-Image Diffusion Models,https://iclr.cc/virtual/2024/oral/19738,2024," We introduce Würstchen, a novel architecture for text-to-image synthesis that combines competitive performance with unprecedented cost-effectiveness for large-scale text-to-image diffusion models.A key contribution of our work is to develop a latent diffusion technique in which we learn a detailed but extremely compact semantic image representation used to guide the diffusion process. This highly compressed representation of an image provides much more detailed guidance compared to latent representations of language and this significantly reduces the computational requirements to achieve state-of-the-art results. Our approach also improves the quality of text-conditioned image generation based on our user preference study.The training requirements of our approach consists of 24,602 A100-GPU hours - compared to Stable Diffusion 2.1's 200,000 GPU hours.  Our approach also requires less training data to achieve these results. Furthermore, our compact latent representations allows us to perform inference over twice as fast, slashing the usual costs and carbon footprint of a state-of-the-art (SOTA) diffusion model significantly, without compromising the end performance. In a broader comparison against SOTA models our approach is substantially more efficient and compares favourably in terms of image quality.We believe that this work motivates more emphasis on the prioritization of both performance and computational accessibility.",Oral 2C,https://openreview.net/pdf?id=gU58d5QeGv,https://openreview.net/forum?id=gU58d5QeGv
"['Jason Zhang', 'Amy Lin', 'Moneish Kumar', 'Tzu-Hsuan Yang', 'Deva Ramanan', 'Shubham Tulsiani']",ICLR,Cameras as Rays: Pose Estimation via Ray Diffusion,https://iclr.cc/virtual/2024/oral/19778,2024," Estimating camera poses is a fundamental task for 3D reconstruction and remains challenging given sparsely sampled views (<10). In contrast to existing approaches that pursue top-down prediction of global parametrizations of camera extrinsics, we propose a distributed representation of camera pose that treats a camera as a bundle of rays. This representation allows for a tight coupling with spatial image features improving pose precision. We observe that this representation is naturally suited for set-level transformers and develop a regression-based approach that maps image patches to corresponding rays. To capture the inherent uncertainties in sparse-view pose inference, we adapt this approach to learn a denoising diffusion model which allows us to sample plausible modes while improving performance. Our proposed methods, both regression- and diffusion-based, demonstrate state-of-the-art performance on camera pose estimation on CO3D while generalizing to unseen object categories and in-the-wild captures.",Oral 3B,https://openreview.net/pdf?id=EanCFCwAjM,https://openreview.net/forum?id=EanCFCwAjM
"['Miltiadis (Miltos) Kofinas', 'Boris Knyazev', 'Yan Zhang', 'Yunlu Chen', 'Gertjan J Burghouts', 'Efstratios Gavves', 'Cees G Snoek', 'David Zhang']",ICLR,Graph Neural Networks for Learning Equivariant Representations of Neural Networks,https://iclr.cc/virtual/2024/oral/19727,2024," Neural networks that process the parameters of other neural networks find applications in domains as diverse as classifying implicit neural representations, generating neural network weights, and predicting generalization errors. However, existing approaches either overlook the inherent permutation symmetry in the neural network or rely on intricate weight-sharing patterns to achieve equivariance, while ignoring the impact of the network architecture itself. In this work, we propose to represent neural networks as computational graphs of parameters, which allows us to harness powerful graph neural networks and transformers that preserve permutation symmetry. Consequently, our approach enables a single model to encode neural computational graphs with diverse architectures. We showcase the effectiveness of our method on a wide range of tasks, including classification and editing of implicit neural representations, predicting generalization performance, and learning to optimize, while consistently outperforming state-of-the-art methods. The source code is open-sourced at https://github.com/mkofinas/neural-graphs.",Oral 4B,https://openreview.net/pdf?id=oO6FsMyDBt,https://openreview.net/forum?id=oO6FsMyDBt
"['Ian Gemp', 'Luke Marris', 'Georgios Piliouras']",ICLR,Approximating Nash Equilibria in Normal-Form Games via Stochastic Optimization,https://iclr.cc/virtual/2024/oral/19744,2024," We propose the first loss function for approximate Nash equilibria of normal-form games that is amenable to unbiased Monte Carlo estimation. This construction allows us to deploy standard non-convex stochastic optimization techniques for approximating Nash equilibria, resulting in novel algorithms  with provable guarantees. We complement our theoretical analysis with experiments demonstrating that stochastic gradient descent can outperform previous state-of-the-art approaches.",Oral 3C,https://openreview.net/pdf?id=cc8h3I3V4E,https://openreview.net/forum?id=cc8h3I3V4E
"['Haoqi Yuan', 'Zhancun Mu', 'Feiyang Xie', 'Zongqing Lu']",ICLR,Pre-Training Goal-based Models for Sample-Efficient Reinforcement Learning,https://iclr.cc/virtual/2024/oral/19728,2024," Pre-training on task-agnostic large datasets is a promising approach for enhancing the sample efficiency of reinforcement learning (RL) in solving complex tasks. We present PTGM, a novel method that pre-trains goal-based models to augment RL by providing temporal abstractions and behavior regularization. PTGM involves pre-training a low-level, goal-conditioned policy and training a high-level policy to generate goals for subsequent RL tasks. To address the challenges posed by the high-dimensional goal space, while simultaneously maintaining the agent's capability to accomplish various skills, we propose clustering goals in the dataset to form a discrete high-level action space. Additionally, we introduce a pre-trained goal prior model to regularize the behavior of the high-level policy in RL, enhancing sample efficiency and learning stability. Experimental results in a robotic simulation environment and the challenging open-world environment of Minecraft demonstrate PTGM’s superiority in sample efficiency and task performance compared to baselines. Moreover, PTGM exemplifies enhanced interpretability and generalization of the acquired low-level skills.",Oral 4C,https://openreview.net/pdf?id=o2IEmeLL9r,https://openreview.net/forum?id=o2IEmeLL9r
"['André F. Cruz', 'Moritz Hardt']",ICLR,Unprocessing Seven Years of Algorithmic Fairness,https://iclr.cc/virtual/2024/oral/19731,2024," Seven years ago, researchers proposed a postprocessing method to equalize the error rates of a model across different demographic groups. The work launched hundreds of papers purporting to improve over the postprocessing baseline. We empirically evaluate these claims through thousands of model evaluations on several tabular datasets. We find that the fairness-accuracy Pareto frontier achieved by postprocessing contains all other methods we were feasibly able to evaluate. In doing so, we address two common methodological errors that have confounded previous observations. One relates to the comparison of methods with different unconstrained base models. The other concerns methods achieving different levels of constraint relaxation. At the heart of our study is a simple idea we call unprocessing that roughly corresponds to the inverse of postprocessing. Unprocessing allows for a direct comparison of methods using different underlying models and levels of relaxation.",Oral 5B,https://openreview.net/pdf?id=jr03SfWsBS,https://openreview.net/forum?id=jr03SfWsBS
"['Tianrong Chen', 'Jiatao Gu', 'Laurent Dinh', 'Evangelos Theodorou', 'Joshua Susskind', 'Shuangfei Zhai']",ICLR,Generative Modeling with Phase Stochastic Bridge,https://iclr.cc/virtual/2024/oral/19720,2024," Diffusion models (DMs) represent state-of-the-art generative models for continuous inputs. DMs work by constructing a Stochastic Differential Equation (SDE) in the input space (ie, position space), and using a neural network to reverse it. In this work, we introduce a novel generative modeling framework grounded in \textbf{phase space dynamics}, where a phase space is defined as {an augmented space encompassing both position and velocity.} Leveraging insights from Stochastic Optimal Control, we construct a path measure in the phase space that enables efficient sampling. {In contrast to DMs, our framework demonstrates the capability to generate realistic data points at an early stage of dynamics propagation.} This early prediction sets the stage for efficient data generation by leveraging additional velocity information along the trajectory. On standard image generation benchmarks, our model yields favorable performance over baselines in the regime of small Number of Function Evaluations (NFEs). Furthermore, our approach rivals the performance of diffusion models equipped with efficient sampling techniques, underscoring its potential as a new tool generative modeling.",Oral 5A,https://openreview.net/pdf?id=tUtGjQEDd4,https://openreview.net/forum?id=tUtGjQEDd4
"['Sebastian Pineda Arango', 'Fabio Ferreira', 'Arlind Kadra', 'Frank Hutter', 'Josif Grabocka']",ICLR,Quick-Tune: Quickly Learning Which Pretrained Model to Finetune and How,https://iclr.cc/virtual/2024/oral/19719,2024," With the ever-increasing number of pretrained models, machine learning practitioners are continuously faced with which pretrained model to use, and how to finetune it for a new dataset. In this paper, we propose a methodology that jointly searches for the optimal pretrained model and the hyperparameters for finetuning it. Our method transfers knowledge about the performance of many pretrained models with multiple hyperparameter configurations on a series of datasets. To this aim, we evaluated over 20k hyperparameter configurations for finetuning 24 pretrained image classification models on 87 datasets to generate a large-scale meta-dataset. We meta-learn a gray-box performance predictor on the learning curves of this meta-dataset and use it for fast hyperparameter optimization on new datasets. We empirically demonstrate that our resulting approach can quickly select an accurate pretrained model for a new dataset together with its optimal hyperparameters.",Oral 5C,https://openreview.net/pdf?id=tqh1zdXIra,https://openreview.net/forum?id=tqh1zdXIra
"['Pascal Chang', 'Jingwei Tang', 'Markus Gross', 'Vinicius Da Costa De Azevedo']",ICLR,How I Warped Your Noise: a Temporally-Correlated Noise Prior for Diffusion Models,https://iclr.cc/virtual/2024/oral/19723,2024," Video editing and generation methods often rely on pre-trained image-based diffusion models. During the diffusion process, however, the reliance on rudimentary noise sampling techniques that do not preserve correlations present in subsequent frames of a video is detrimental to the quality of the results. This either produces high-frequency flickering, or texture-sticking artifacts that are not amenable to post-processing. With this in mind, we propose a novel method for preserving temporal correlations in a sequence of noise samples. This approach is materialized by a novel noise representation, dubbed $\int$-noise (integral noise), that reinterprets individual noise samples as a continuously integrated noise field: pixel values do not represent discrete values, but are rather the integral of an underlying infinite-resolution noise over the pixel area. Additionally, we propose a carefully tailored transport method that uses $\int$-noise to accurately advect noise samples over a sequence of frames, maximizing the correlation between different frames while also preserving the noise properties. Our results demonstrate that the proposed $\int$-noise can be used for a variety of tasks, such as video restoration, surrogate rendering, and conditional video generation.",Oral 6A,https://openreview.net/pdf?id=pzElnMrgSD,https://openreview.net/forum?id=pzElnMrgSD
"['Ido Amos', 'Jonathan Berant', 'Ankit Gupta']",ICLR,Never Train from Scratch: Fair Comparison of Long-Sequence Models Requires Data-Driven Priors,https://iclr.cc/virtual/2024/oral/19761,2024," Modeling long-range dependencies across sequences is a longstanding goal in machine learning and has led to architectures, such as state space models, that dramatically outperform Transformers on long sequences. However, these impressive empirical gains have been by and large demonstrated on benchmarks (e.g. Long Range Arena), where models are randomly initialized and trained to predict a target label from an input sequence. In this work, we show that random initialization leads to gross overestimation of the differences between architectures and that pretraining with standard denoising objectives, using only the downstream task data , leads to dramatic gains across multiple architectures and to very small gaps between Transformers and state space models (SSMs). In stark contrast to prior works, we find vanilla Transformers to match the performance of S4 on Long Range Arena when properly pretrained, and we improve the best reported results of SSMs on the PathX-256 task by 20 absolute points. Subsequently, we analyze the utility of previously-proposed structured parameterizations for SSMs and show they become mostly redundant in the presence of data-driven initialization obtained through pretraining. Our work shows that, when evaluating different architectures on supervised tasks, incorporation of data-driven priors via pretraining is essential for reliable performance estimation, and can be done efficiently.",Oral 6C,https://openreview.net/pdf?id=PdaPky8MUn,https://openreview.net/forum?id=PdaPky8MUn
"['Ahmad Faiz', 'Sotaro Kaneda', 'Ruhan Wang', 'Rita Osi', 'Prateek Sharma', 'Fan Chen', 'Lei Jiang']",ICLR,LLMCarbon: Modeling the End-to-End Carbon Footprint of Large Language Models,https://iclr.cc/virtual/2024/oral/19750,2024," The carbon footprint associated with large language models (LLMs) is a significant concern, encompassing emissions from their training, inference, experimentation, and storage processes, including operational and embodied carbon emissions. An essential aspect is accurately estimating the carbon impact of emerging LLMs even before their training, which heavily relies on GPU usage. Existing studies have reported the carbon footprint of LLM training, but only one tool, mlco2, can predict the carbon footprint of new neural networks prior to physical training. However, mlco2 has several serious limitations. It cannot extend its estimation to dense or mixture-of-experts (MoE) LLMs, disregards critical architectural parameters, focuses solely on GPUs, and cannot model embodied carbon footprints. Addressing these gaps, we introduce \textit{\carb}, an end-to-end carbon footprint projection model designed for both dense and MoE LLMs. Compared to mlco2, \carb~significantly enhances the accuracy of carbon footprint estimations for various LLMs. The source code is released at \url{https://github.com/SotaroKaneda/MLCarbon}.",Oral 6B,https://openreview.net/pdf?id=aIok3ZD9to,https://openreview.net/forum?id=aIok3ZD9to
"['Shangbin Feng', 'Weijia Shi', 'Yuyang Bai', 'Vidhisha Balachandran', 'Tianxing He', 'Yulia Tsvetkov']",ICLR,Knowledge Card: Filling LLMs' Knowledge Gaps with Plug-in Specialized Language Models,https://iclr.cc/virtual/2024/oral/19753,2024," By design, large language models (LLMs) are static general-purpose models, expensive to retrain or update frequently. As they are increasingly adopted for knowledge-intensive tasks, it becomes evident that these design choices lead to failures to generate factual, relevant, and up-to-date knowledge. To this end, we propose Knowledge Card, a modular framework to plug in new factual and relevant knowledge into general-purpose LLMs. We first introduce knowledge cards---specialized language models trained on corpora from specific domains and sources. Knowledge cards serve as parametric repositories that are selected at inference time to generate background knowledge for the base LLM. We then propose three content selectors to dynamically select and retain information in documents generated by knowledge cards, specifically controlling for relevance, brevity, and factuality of outputs. Finally, we propose two complementary integration approaches to augment the base LLM with the (relevant, factual) knowledge curated from the specialized LMs. Through extensive experiments, we demonstrate that Knowledge Card achieves state-of-the-art performance on six benchmark datasets. Ultimately, Knowledge Card framework enables dynamic synthesis and updates of knowledge from diverse domains. Its modularity will ensure that relevant knowledge can be continuously updated through the collective efforts of the research community.",Oral 7B,https://openreview.net/pdf?id=WbWtOYIzIK,https://openreview.net/forum?id=WbWtOYIzIK
"['Yubo Zhuang', 'Xiaohui Chen', 'Yun Yang', 'Richard Zhang']",ICLR,Statistically Optimal $K$-means Clustering via Nonnegative Low-rank Semidefinite Programming,https://iclr.cc/virtual/2024/oral/19717,2024," $K$-means clustering is a widely used machine learning method for identifying patterns in large datasets. Recently, semidefinite programming (SDP) relaxations have been proposed for solving the $K$-means optimization problem, which enjoy strong statistical optimality guarantees. However, the prohibitive cost of implementing an SDP solver renders these guarantees inaccessible to practical datasets. In contrast, nonnegative matrix factorization (NMF) is a simple clustering algorithm widely used by machine learning practitioners, but it lacks a solid statistical underpinning and theoretical guarantees. In this paper, we consider an NMF-like algorithm that solves a nonnegative low-rank restriction of the SDP-relaxed $K$-means formulation using a nonconvex Burer--Monteiro factorization approach. The resulting algorithm is as simple and scalable as state-of-the-art NMF algorithms while also enjoying the same strong statistical optimality guarantees as the SDP. In our experiments, we observe that our algorithm achieves significantly smaller mis-clustering errors compared to the existing state-of-the-art while maintaining scalability.",Oral 7A,https://openreview.net/pdf?id=v7ZPwoHU1j,https://openreview.net/forum?id=v7ZPwoHU1j
"['Yapei Chang', 'Kyle Lo', 'Tanya Goyal', 'Mohit Iyyer']",ICLR,BooookScore: A systematic exploration of book-length summarization in the era of LLMs,https://iclr.cc/virtual/2024/oral/19789,2024," Summarizing book-length documents ($>$100K tokens)  that exceed the context window size of large language models (LLMs) requires first breaking the input document into smaller chunks and then prompting an LLM to merge, update, and compress chunk-level summaries. Despite the complexity and importance of this task, it has yet to be meaningfully studied due to the challenges of evaluation: existing book-length summarization datasets (e.g., BookSum) are in the pretraining data of most public LLMs, and existing evaluation methods struggle to capture errors made by modern LLM summarizers. In this paper, we present the first study of the coherence of LLM-based book-length summarizers implemented via two prompting workflows: (1) hierarchically merging chunk-level summaries, and (2) incrementally updating a running summary. We obtain 1193 fine-grained human annotations on GPT-4 generated summaries of 100 recently-published books and identify eight common types of coherence errors made by LLMs. Because human evaluation is expensive and time-consuming, we develop an automatic metric, BooookScore, that measures the proportion of sentences in a summary that do not contain any of the identified error types. BooookScore has high agreement with human annotations and allows us to systematically evaluate the impact of many other critical parameters (e.g., chunk size, base LLM) while saving \$15K USD and 500 hours in human evaluation costs. We find that closed-source LLMs such as GPT-4 and Claude 2 produce summaries with higher BooookScore than those generated by open-source models. While LLaMA 2 falls behind other models, Mixtral achieves performance on par with GPT-3.5-Turbo. Incremental updating yields lower BooookScore but higher level of detail than hierarchical merging, a trade-off sometimes preferred by annotators. We release code and annotations to spur more principled research on book-length summarization.",Oral 8D,https://openreview.net/pdf?id=7Ttk3RzDeu,https://openreview.net/forum?id=7Ttk3RzDeu
"['Yuxin Wen', 'Yuchen Liu', 'Chen Chen', 'Lingjuan Lyu']",ICLR,"Detecting, Explaining, and Mitigating Memorization in Diffusion Models",https://iclr.cc/virtual/2024/oral/19787,2024," Recent breakthroughs in diffusion models have exhibited exceptional image-generation capabilities. However, studies show that some outputs are merely replications of training data. Such replications present potential legal challenges for model owners, especially when the generated content contains proprietary information. In this work, we introduce a straightforward yet effective method for detecting memorized prompts by inspecting the magnitude of text-conditional predictions. Our proposed method seamlessly integrates without disrupting sampling algorithms, and delivers high accuracy even at the first generation step, with a single generation per prompt. Building on our detection strategy, we unveil an explainable approach that shows the contribution of individual words or tokens to memorization. This offers an interactive medium for users to adjust their prompts. Moreover, we propose two strategies i.e., to mitigate memorization by leveraging the magnitude of text-conditional predictions, either through minimization during inference or filtering during training. These proposed strategies effectively counteract memorization while maintaining high-generation quality. Code is available at https://github.com/YuxinWenRick/diffusion_memorization.",Oral 8A,https://openreview.net/pdf?id=84n3UwkH7b,https://openreview.net/forum?id=84n3UwkH7b
"['Atsushi Shimizu', 'Xiaoou Cheng', 'Christopher Musco', 'Jonathan Weare']",ICLR,Improved Active Learning via Dependent Leverage Score Sampling,https://iclr.cc/virtual/2024/oral/19770,2024," We show how to obtain improved active learning methods in the agnostic (adversarial noise) setting by combining marginal leverage score sampling with non-independent sampling strategies that promote spatial coverage. In particular, we propose an easily implemented method based on the \emph{pivotal sampling algorithm}, which we test on problems motivated by learning-based methods for parametric PDEs and uncertainty quantification. In comparison to independent sampling, our method reduces the number of samples needed to reach a given target accuracy by up to $50\%$.We support our findings with two theoretical results. First, we show that any non-independent leverage score sampling method that obeys a weak \emph{one-sided $\ell_{\infty}$ independence condition} (which includes pivotal sampling) can actively learn $d$ dimensional linear functions with $O(d\log d)$ samples, matching independent sampling. This result extends recent work on matrix Chernoff bounds under $\ell_{\infty}$ independence, and may be of interest for analyzing other sampling strategies beyond pivotal sampling. Second, we show that, for the important case of polynomial regression, our pivotal method obtains an improved bound of $O(d)$ samples.",Oral 8B,https://openreview.net/pdf?id=IYxDy2jDFL,https://openreview.net/forum?id=IYxDy2jDFL
